order_id,line_no,sku_id,qty,order_time,pick_start,pick_end,check_time,ship_time,loc_id,picker
SO202606140232,2,SKU0098,3,2026-06-14 16:10:13,2026-06-14 16:43:31,2026-06-14 16:45:06,2026-06-14 16:46:04,2026-06-14 17:22:09,L0473,田桂兰
SO202606140232,3,SKU0049,4,2026-06-14 16:10:06,2026-06-14 16:40:26,2026-06-14 16:42:02,2026-06-14 16:43:47,2026-06-14 16:52:36,L0751,刘艳
SO202606140233,1,SKU0206,4,2026-06-14 16:12:44,2026-06-14 16:35:46,2026-06-14 16:37:33,2026-06-14 16:39:23,2026-06-14 16:50:02,L0760,刘楠
SO202606140233,2,SKU0332,3,2026-06-14 16:12:56,2026-06-14 16:40:51,2026-06-14 16:42:49,2026-06-14 16:43:39,2026-06-14 17:03:08,L0759,梁波
SO202606140234,1,SKU0033,1,2026-06-14 16:14:32,2026-06-14 16:31:49,2026-06-14 16:33:31,2026-06-14 16:34:44,2026-06-14 16:58:35,L0797,樊桂芳
SO202606140234,2,SKU0076,2,2026-06-14 16:14:27,2026-06-14 16:31:54,2026-06-14 16:33:35,2026-06-14 16:34:13,2026-06-14 17:16:38,L0680,叶华
SO202606140234,3,SKU0002,4,2026-06-14 16:14:52,2026-06-14 16:54:54,2026-06-14 16:56:28,2026-06-14 16:58:13,2026-06-14 17:17:19,L0781,张晨
SO202606140235,1,SKU0317,4,2026-06-14 16:16:44,2026-06-14 16:52:04,2026-06-14 16:53:48,2026-06-14 16:55:35,2026-06-14 17:32:33,L0677,张晨
SO202606140235,2,SKU0438,3,2026-06-14 16:16:42,2026-06-14 16:35:37,2026-06-14 16:37:21,2026-06-14 16:38:26,2026-06-14 16:54:28,L0719,魏斌
SO202606140236,1,SKU0230,3,2026-06-14 16:18:44,2026-06-14 16:39:31,2026-06-14 16:40:52,2026-06-14 16:41:52,2026-06-14 17:08:19,L0699,梁波
SO202606140236,2,SKU0249,4,2026-06-14 16:18:58,2026-06-14 16:44:54,2026-06-14 16:46:50,2026-06-14 16:48:06,2026-06-14 17:07:32,L0790,陈云
SO202606140237,1,SKU0269,2,2026-06-14 16:19:12,2026-06-14 16:31:38,2026-06-14 16:32:30,2026-06-14 16:33:55,2026-06-14 17:14:11,L0147,张晨
SO202606140237,2,SKU0147,2,2026-06-14 16:19:41,2026-06-14 16:44:36,2026-06-14 16:45:59,2026-06-14 16:47:40,2026-06-14 17:09:21,L0739,李辉
SO202606140237,3,SKU0407,1,2026-06-14 16:19:24,2026-06-14 16:48:18,2026-06-14 16:50:02,2026-06-14 16:51:06,2026-06-14 17:18:41,L0758,李英
SO202606140238,1,SKU0168,5,2026-06-14 16:19:58,2026-06-14 16:54:36,2026-06-14 16:56:28,2026-06-14 16:57:32,2026-06-14 17:36:56,L0792,何丽
SO202606140239,1,SKU0212,1,2026-06-14 16:21:03,2026-06-14 16:32:24,2026-06-14 16:33:03,2026-06-14 16:34:12,2026-06-14 17:15:32,L0024,孙桂英
SO202606140239,2,SKU0092,2,2026-06-14 16:21:13,2026-06-14 16:50:06,2026-06-14 16:51:39,2026-06-14 16:52:33,2026-06-14 17:23:25,L0749,刘艳
SO202606140239,3,SKU0249,2,2026-06-14 16:21:01,2026-06-14 16:50:40,2026-06-14 16:52:19,2026-06-14 16:52:54,2026-06-14 17:13:23,L0790,梁波
SO202606140240,1,SKU0355,1,2026-06-14 16:22:10,2026-06-14 17:01:10,2026-06-14 17:02:27,2026-06-14 17:04:01,2026-06-14 17:47:07,L0357,梁波
SO202606140241,1,SKU0045,4,2026-06-14 16:23:09,2026-06-14 17:02:05,2026-06-14 17:03:39,2026-06-14 17:04:45,2026-06-14 17:45:43,L0668,叶华
SO202606140242,1,SKU0092,1,2026-06-14 16:24:36,2026-06-14 17:02:58,2026-06-14 17:04:36,2026-06-14 17:05:55,2026-06-14 17:24:42,L0749,李英
SO202606140242,2,SKU0438,4,2026-06-14 16:24:06,2026-06-14 16:48:56,2026-06-14 16:50:47,2026-06-14 16:52:12,2026-06-14 17:19:14,L0719,田桂兰
SO202606140242,3,SKU0265,1,2026-06-14 16:24:59,2026-06-14 16:52:27,2026-06-14 16:52:55,2026-06-14 16:53:58,2026-06-14 17:10:28,L0244,姜琳
SO202606140243,1,SKU0205,2,2026-06-14 16:34:43,2026-06-14 16:48:17,2026-06-14 16:50:02,2026-06-14 16:51:04,2026-06-14 17:10:29,L0795,李辉
SO202606140243,2,SKU0170,4,2026-06-14 16:34:11,2026-06-14 17:15:05,2026-06-14 17:16:03,2026-06-14 17:17:53,2026-06-14 17:47:51,L0224,李英
SO202606140243,3,SKU0206,1,2026-06-14 16:34:29,2026-06-14 17:04:14,2026-06-14 17:05:59,2026-06-14 17:07:27,2026-06-14 17:29:56,L0760,李辉
SO202606140244,1,SKU0145,5,2026-06-14 16:44:55,2026-06-14 17:16:20,2026-06-14 17:18:11,2026-06-14 17:19:34,2026-06-14 17:35:04,L0800,魏斌
SO202606140245,1,SKU0078,1,2026-06-14 16:49:23,2026-06-14 17:05:36,2026-06-14 17:06:24,2026-06-14 17:07:14,2026-06-14 17:33:27,L0019,李英
SO202606140246,1,SKU0298,1,2026-06-14 16:49:07,2026-06-14 17:06:32,2026-06-14 17:07:47,2026-06-14 17:08:43,2026-06-14 17:24:25,L0236,万帅
SO202606140247,1,SKU0052,2,2026-06-14 16:50:09,2026-06-14 17:19:05,2026-06-14 17:20:43,2026-06-14 17:22:28,2026-06-14 17:55:03,L0793,何丽
SO202606140248,1,SKU0281,5,2026-06-14 16:51:59,2026-06-14 17:21:16,2026-06-14 17:22:07,2026-06-14 17:23:12,2026-06-14 17:59:22,L0099,张瑜
SO202606140249,1,SKU0398,5,2026-06-14 16:58:23,2026-06-14 17:17:48,2026-06-14 17:19:28,2026-06-14 17:20:09,2026-06-14 17:44:40,L0595,魏斌
SO202606140250,1,SKU0371,4,2026-06-14 17:03:20,2026-06-14 17:26:17,2026-06-14 17:27:51,2026-06-14 17:29:21,2026-06-14 17:50:26,L0559,魏斌
SO202606140251,1,SKU0494,1,2026-06-14 17:04:48,2026-06-14 17:28:52,2026-06-14 17:30:02,2026-06-14 17:30:42,2026-06-14 18:02:34,L0347,叶华
SO202606140252,1,SKU0145,3,2026-06-14 17:09:12,2026-06-14 17:49:02,2026-06-14 17:50:52,2026-06-14 17:51:54,2026-06-14 18:12:37,L0800,黄利
SO202606140252,2,SKU0274,3,2026-06-14 17:09:55,2026-06-14 17:43:37,2026-06-14 17:45:05,2026-06-14 17:46:07,2026-06-14 18:30:49,L0557,陈云
SO202606140253,1,SKU0092,3,2026-06-14 17:11:57,2026-06-14 17:31:32,2026-06-14 17:33:06,2026-06-14 17:34:06,2026-06-14 18:12:13,L0749,李辉
SO202606140253,2,SKU0145,2,2026-06-14 17:11:23,2026-06-14 17:30:26,2026-06-14 17:32:14,2026-06-14 17:33:38,2026-06-14 17:59:06,L0800,孙桂英
SO202606140253,3,SKU0206,4,2026-06-14 17:11:24,2026-06-14 17:53:01,2026-06-14 17:54:50,2026-06-14 17:55:40,2026-06-14 18:20:18,L0760,李英
SO202606140254,1,SKU0145,5,2026-06-14 17:12:42,2026-06-14 17:28:29,2026-06-14 17:30:28,2026-06-14 17:31:18,2026-06-14 17:56:56,L0800,张晨
SO202606140255,1,SKU0142,3,2026-06-14 17:14:32,2026-06-14 17:54:26,2026-06-14 17:55:56,2026-06-14 17:57:02,2026-06-14 18:22:29,L0741,陈云
SO202606140255,2,SKU0494,4,2026-06-14 17:14:50,2026-06-14 17:37:22,2026-06-14 17:38:35,2026-06-14 17:40:20,2026-06-14 17:49:17,L0347,何丽
SO202606140255,3,SKU0064,4,2026-06-14 17:14:20,2026-06-14 17:42:57,2026-06-14 17:44:27,2026-06-14 17:45:09,2026-06-14 18:06:20,L0513,张瑜
SO202606140256,1,SKU0145,4,2026-06-14 17:18:23,2026-06-14 17:47:01,2026-06-14 17:48:50,2026-06-14 17:50:18,2026-06-14 18:05:30,L0800,魏斌
SO202606140257,1,SKU0123,2,2026-06-14 17:23:40,2026-06-14 17:50:50,2026-06-14 17:52:24,2026-06-14 17:54:10,2026-06-14 18:15:35,L0560,梁波
SO202606140258,1,SKU0114,3,2026-06-14 17:24:17,2026-06-14 17:37:17,2026-06-14 17:38:34,2026-06-14 17:39:09,2026-06-14 17:56:01,L0385,陈云
SO202606140258,2,SKU0145,1,2026-06-14 17:24:55,2026-06-14 17:46:22,2026-06-14 17:48:24,2026-06-14 17:49:19,2026-06-14 18:30:52,L0800,刘艳
SO202606140259,1,SKU0030,4,2026-06-14 17:26:22,2026-06-14 18:00:31,2026-06-14 18:01:55,2026-06-14 18:02:38,2026-06-14 18:13:29,L0510,樊桂芳
SO202606140259,2,SKU0083,4,2026-06-14 17:26:39,2026-06-14 17:58:58,2026-06-14 17:59:34,2026-06-14 18:00:44,2026-06-14 18:40:09,L0014,黄成
SO202606140259,3,SKU0042,4,2026-06-14 17:26:25,2026-06-14 18:15:45,2026-06-14 18:17:44,2026-06-14 18:19:29,2026-06-14 18:45:25,L0675,孙桂英
SO202606140260,1,SKU0371,4,2026-06-14 17:33:45,2026-06-14 18:07:45,2026-06-14 18:09:20,2026-06-14 18:10:51,2026-06-14 18:45:14,L0559,唐海燕
SO202606140260,2,SKU0191,3,2026-06-14 17:33:43,2026-06-14 18:17:41,2026-06-14 18:19:03,2026-06-14 18:20:17,2026-06-14 18:59:22,L0432,魏斌
SO202606140260,3,SKU0184,5,2026-06-14 17:33:50,2026-06-14 18:05:25,2026-06-14 18:06:36,2026-06-14 18:08:18,2026-06-14 18:25:43,L0235,黄成
SO202606140261,1,SKU0206,1,2026-06-14 17:39:16,2026-06-14 18:01:07,2026-06-14 18:02:49,2026-06-14 18:03:55,2026-06-14 18:15:22,L0760,陈云
SO202606140261,2,SKU0053,4,2026-06-14 17:39:10,2026-06-14 18:12:44,2026-06-14 18:13:42,2026-06-14 18:15:32,2026-06-14 18:56:33,L0149,姜琳
SO202606140262,1,SKU0027,5,2026-06-14 17:40:08,2026-06-14 18:04:24,2026-06-14 18:06:04,2026-06-14 18:06:57,2026-06-14 18:21:37,L0558,刘艳
SO202606140263,1,SKU0145,4,2026-06-14 17:40:47,2026-06-14 18:15:29,2026-06-14 18:17:16,2026-06-14 18:18:43,2026-06-14 18:33:26,L0800,万帅
SO202606140263,2,SKU0111,1,2026-06-14 17:40:34,2026-06-14 18:03:14,2026-06-14 18:04:38,2026-06-14 18:05:22,2026-06-14 18:28:45,L0701,万帅
SO202606140263,3,SKU0268,5,2026-06-14 17:40:25,2026-06-14 17:56:32,2026-06-14 17:57:13,2026-06-14 17:57:46,2026-06-14 18:08:01,L0175,李英
SO202606140264,1,SKU0438,3,2026-06-14 17:45:01,2026-06-14 18:08:50,2026-06-14 18:10:34,2026-06-14 18:11:42,2026-06-14 18:30:19,L0719,张晨
SO202606140265,1,SKU0261,3,2026-06-14 17:45:05,2026-06-14 18:03:42,2026-06-14 18:05:10,2026-06-14 18:06:37,2026-06-14 18:33:04,L0591,叶华
SO202606140266,1,SKU0429,4,2026-06-14 17:46:29,2026-06-14 18:10:37,2026-06-14 18:12:18,2026-06-14 18:12:59,2026-06-14 18:52:20,L0755,刘楠
SO202606140266,2,SKU0357,3,2026-06-14 17:46:02,2026-06-14 18:10:45,2026-06-14 18:12:15,2026-06-14 18:13:41,2026-06-14 18:21:26,L0743,刘艳
SO202606140267,1,SKU0116,5,2026-06-14 17:47:42,2026-06-14 18:04:33,2026-06-14 18:06:06,2026-06-14 18:07:47,2026-06-14 18:49:18,L0631,刘楠
SO202606140268,1,SKU0287,1,2026-06-14 17:48:51,2026-06-14 18:25:01,2026-06-14 18:26:31,2026-06-14 18:27:12,2026-06-14 18:51:12,L0479,梁波
SO202606140268,2,SKU0145,3,2026-06-14 17:48:15,2026-06-14 18:25:55,2026-06-14 18:27:59,2026-06-14 18:28:44,2026-06-14 19:06:43,L0800,刘楠
SO202606140268,3,SKU0482,2,2026-06-14 17:48:41,2026-06-14 18:32:41,2026-06-14 18:33:39,2026-06-14 18:35:08,2026-06-14 19:15:04,L0684,张晨
SO202606140269,1,SKU0111,4,2026-06-14 17:49:00,2026-06-14 18:13:54,2026-06-14 18:15:22,2026-06-14 18:16:13,2026-06-14 18:42:01,L0701,梁波
SO202606140269,2,SKU0303,5,2026-06-14 17:49:45,2026-06-14 18:13:04,2026-06-14 18:14:19,2026-06-14 18:15:10,2026-06-14 18:55:12,L0277,刘楠
SO202606140270,1,SKU0056,4,2026-06-14 17:51:53,2026-06-14 18:19:16,2026-06-14 18:20:33,2026-06-14 18:21:42,2026-06-14 18:32:54,L0618,张晨
SO202606140271,1,SKU0043,5,2026-06-14 17:53:38,2026-06-14 18:07:11,2026-06-14 18:07:37,2026-06-14 18:08:51,2026-06-14 18:49:00,L0001,陈云
SO202606140271,2,SKU0311,4,2026-06-14 17:53:21,2026-06-14 18:21:07,2026-06-14 18:22:22,2026-06-14 18:23:20,2026-06-14 19:02:29,L0649,何丽
SO202606140271,3,SKU0092,2,2026-06-14 17:53:01,2026-06-14 18:37:16,2026-06-14 18:38:50,2026-06-14 18:40:00,2026-06-14 19:07:27,L0749,姜琳
SO202606140272,1,SKU0203,1,2026-06-14 17:54:20,2026-06-14 18:27:41,2026-06-14 18:29:27,2026-06-14 18:30:18,2026-06-14 19:00:56,L0640,田桂兰
SO202606140273,1,SKU0450,1,2026-06-14 17:54:14,2026-06-14 18:31:22,2026-06-14 18:32:20,2026-06-14 18:32:59,2026-06-14 19:07:39,L0643,田桂兰
SO202606140274,1,SKU0287,3,2026-06-14 17:58:42,2026-06-14 18:15:28,2026-06-14 18:17:01,2026-06-14 18:17:45,2026-06-14 19:02:31,L0479,叶华
SO202606150001,1,SKU0076,2,2026-06-15 08:17:57,2026-06-15 08:51:33,2026-06-15 08:53:16,2026-06-15 08:54:27,2026-06-15 09:07:29,L0680,何丽
SO202606150001,2,SKU0139,1,2026-06-15 08:17:56,2026-06-15 08:41:10,2026-06-15 08:42:33,2026-06-15 08:43:25,2026-06-15 09:04:43,L0662,张瑜
SO202606150002,1,SKU0404,2,2026-06-15 08:22:18,2026-06-15 09:00:16,2026-06-15 09:01:50,2026-06-15 09:03:10,2026-06-15 09:24:17,L0712,刘楠
SO202606150002,2,SKU0162,1,2026-06-15 08:22:24,2026-06-15 09:04:00,2026-06-15 09:05:34,2026-06-15 09:06:35,2026-06-15 09:45:35,L0785,黄利
SO202606150002,3,SKU0145,5,2026-06-15 08:22:49,2026-06-15 09:03:54,2026-06-15 09:05:49,2026-06-15 09:06:47,2026-06-15 09:30:53,L0800,陈云
SO202606150003,1,SKU0059,3,2026-06-15 08:27:20,2026-06-15 08:53:34,2026-06-15 08:55:03,2026-06-15 08:56:20,2026-06-15 09:06:58,L0783,张晨
SO202606150003,2,SKU0332,1,2026-06-15 08:27:21,2026-06-15 09:00:36,2026-06-15 09:02:41,2026-06-15 09:03:39,2026-06-15 09:46:54,L0759,李英
SO202606150003,3,SKU0332,3,2026-06-15 08:27:26,2026-06-15 09:02:07,2026-06-15 09:03:55,2026-06-15 09:05:10,2026-06-15 09:22:03,L0759,梁波
SO202606150004,1,SKU0168,4,2026-06-15 08:27:06,2026-06-15 09:03:58,2026-06-15 09:05:40,2026-06-15 09:06:52,2026-06-15 09:20:34,L0792,李辉
SO202606150004,2,SKU0153,4,2026-06-15 08:27:06,2026-06-15 08:48:35,2026-06-15 08:50:09,2026-06-15 08:51:32,2026-06-15 09:36:20,L0713,魏斌
SO202606150004,3,SKU0153,1,2026-06-15 08:27:45,2026-06-15 08:53:36,2026-06-15 08:55:11,2026-06-15 08:56:16,2026-06-15 09:24:10,L0713,刘艳
SO202606150005,1,SKU0033,1,2026-06-15 08:27:50,2026-06-15 08:58:05,2026-06-15 08:59:57,2026-06-15 09:01:23,2026-06-15 09:14:09,L0797,姜琳
SO202606150006,1,SKU0033,3,2026-06-15 08:29:07,2026-06-15 09:08:57,2026-06-15 09:10:40,2026-06-15 09:11:45,2026-06-15 09:32:48,L0797,梁波
SO202606150006,2,SKU0438,5,2026-06-15 08:29:29,2026-06-15 08:47:48,2026-06-15 08:49:32,2026-06-15 08:50:35,2026-06-15 09:06:02,L0719,姜琳
SO202606150007,1,SKU0407,3,2026-06-15 08:35:23,2026-06-15 09:10:44,2026-06-15 09:12:39,2026-06-15 09:13:21,2026-06-15 09:34:47,L0758,梁波
SO202606150007,2,SKU0257,1,2026-06-15 08:35:29,2026-06-15 09:17:03,2026-06-15 09:18:42,2026-06-15 09:19:52,2026-06-15 09:45:13,L0715,陈云
SO202606150008,1,SKU0377,4,2026-06-15 08:36:39,2026-06-15 09:05:25,2026-06-15 09:06:36,2026-06-15 09:07:26,2026-06-15 09:36:28,L0387,唐海燕
SO202606150009,1,SKU0044,2,2026-06-15 08:44:48,2026-06-15 09:14:22,2026-06-15 09:15:46,2026-06-15 09:17:07,2026-06-15 09:32:42,L0587,李英
SO202606150009,2,SKU0442,1,2026-06-15 08:44:31,2026-06-15 09:21:20,2026-06-15 09:22:25,2026-06-15 09:23:36,2026-06-15 09:34:55,L0644,刘艳
SO202606150010,1,SKU0063,4,2026-06-15 08:48:10,2026-06-15 09:19:28,2026-06-15 09:20:33,2026-06-15 09:21:23,2026-06-15 09:47:37,L0460,魏斌
SO202606150011,1,SKU0045,5,2026-06-15 08:51:55,2026-06-15 09:03:51,2026-06-15 09:05:42,2026-06-15 09:06:44,2026-06-15 09:36:24,L0668,梁波
SO202606150012,1,SKU0297,5,2026-06-15 09:11:15,2026-06-15 09:50:07,2026-06-15 09:50:57,2026-06-15 09:52:09,2026-06-15 10:02:43,L0481,李辉
SO202606150012,2,SKU0356,5,2026-06-15 09:11:20,2026-06-15 09:40:56,2026-06-15 09:41:53,2026-06-15 09:42:35,2026-06-15 10:08:12,L0450,万帅
SO202606150013,1,SKU0389,1,2026-06-15 09:14:17,2026-06-15 09:33:34,2026-06-15 09:35:04,2026-06-15 09:36:15,2026-06-15 10:19:27,L0477,张瑜
SO202606150014,1,SKU0455,2,2026-06-15 09:15:59,2026-06-15 09:38:56,2026-06-15 09:40:30,2026-06-15 09:42:15,2026-06-15 09:59:42,L0639,叶华
SO202606150014,2,SKU0224,4,2026-06-15 09:15:16,2026-06-15 09:40:33,2026-06-15 09:41:44,2026-06-15 09:42:48,2026-06-15 09:53:22,L0422,阎玉梅
SO202606150015,1,SKU0441,2,2026-06-15 09:16:17,2026-06-15 09:39:00,2026-06-15 09:40:34,2026-06-15 09:42:26,2026-06-15 10:05:57,L0633,孙桂英
SO202606150016,1,SKU0413,1,2026-06-15 09:18:20,2026-06-15 09:52:58,2026-06-15 09:54:01,2026-06-15 09:55:19,2026-06-15 10:18:13,L0106,叶华
SO202606150016,2,SKU0189,4,2026-06-15 09:18:27,2026-06-15 09:49:54,2026-06-15 09:51:08,2026-06-15 09:52:05,2026-06-15 10:17:03,L0523,李辉
SO202606150016,3,SKU0409,5,2026-06-15 09:18:45,2026-06-15 09:38:41,2026-06-15 09:40:14,2026-06-15 09:41:13,2026-06-15 09:56:33,L0705,黄利
SO202606150017,1,SKU0215,4,2026-06-15 09:22:47,2026-06-15 09:46:32,2026-06-15 09:47:30,2026-06-15 09:48:23,2026-06-15 10:21:02,L0146,樊桂芳
SO202606150018,1,SKU0119,2,2026-06-15 09:27:50,2026-06-15 09:42:12,2026-06-15 09:43:29,2026-06-15 09:44:11,2026-06-15 09:57:07,L0468,黄成
SO202606150018,2,SKU0409,4,2026-06-15 09:27:14,2026-06-15 09:41:31,2026-06-15 09:43:02,2026-06-15 09:44:00,2026-06-15 10:21:23,L0705,唐海燕
SO202606150019,1,SKU0081,1,2026-06-15 09:28:05,2026-06-15 09:48:53,2026-06-15 09:50:18,2026-06-15 09:51:03,2026-06-15 10:00:03,L0438,叶华
SO202606150019,2,SKU0380,1,2026-06-15 09:28:53,2026-06-15 10:11:11,2026-06-15 10:12:23,2026-06-15 10:13:25,2026-06-15 10:58:25,L0195,黄利
SO202606150020,1,SKU0427,1,2026-06-15 09:31:02,2026-06-15 09:47:19,2026-06-15 09:48:48,2026-06-15 09:50:15,2026-06-15 10:02:31,L0434,魏斌
SO202606150020,2,SKU0264,2,2026-06-15 09:31:19,2026-06-15 10:00:40,2026-06-15 10:02:18,2026-06-15 10:03:07,2026-06-15 10:45:43,L0592,黄利
SO202606150020,3,SKU0049,3,2026-06-15 09:31:12,2026-06-15 09:52:45,2026-06-15 09:54:33,2026-06-15 09:56:10,2026-06-15 10:16:51,L0751,姜琳
SO202606150021,1,SKU0407,4,2026-06-15 09:34:55,2026-06-15 09:50:53,2026-06-15 09:52:46,2026-06-15 09:53:56,2026-06-15 10:15:02,L0758,樊桂芳
SO202606150022,1,SKU0076,5,2026-06-15 09:38:53,2026-06-15 09:54:00,2026-06-15 09:55:53,2026-06-15 09:57:31,2026-06-15 10:37:16,L0680,刘艳
SO202606150023,1,SKU0163,4,2026-06-15 09:39:08,2026-06-15 10:13:22,2026-06-15 10:14:50,2026-06-15 10:15:50,2026-06-15 10:21:46,L0585,李辉
SO202606150023,2,SKU0214,5,2026-06-15 09:39:14,2026-06-15 10:12:59,2026-06-15 10:14:35,2026-06-15 10:15:32,2026-06-15 10:30:36,L0676,刘艳
SO202606150024,1,SKU0427,5,2026-06-15 09:40:43,2026-06-15 10:02:54,2026-06-15 10:04:18,2026-06-15 10:05:43,2026-06-15 10:14:01,L0434,李辉
SO202606150024,2,SKU0198,1,2026-06-15 09:40:48,2026-06-15 09:55:17,2026-06-15 09:56:43,2026-06-15 09:58:16,2026-06-15 10:42:09,L0478,孙桂英
SO202606150025,1,SKU0130,5,2026-06-15 09:42:48,2026-06-15 09:58:36,2026-06-15 09:59:42,2026-06-15 10:01:20,2026-06-15 10:31:14,L0647,阎玉梅
SO202606150026,1,SKU0060,1,2026-06-15 09:43:05,2026-06-15 09:57:30,2026-06-15 09:58:53,2026-06-15 10:00:38,2026-06-15 10:24:46,L0512,何丽
SO202606150027,1,SKU0206,2,2026-06-15 09:47:52,2026-06-15 10:27:31,2026-06-15 10:29:24,2026-06-15 10:30:23,2026-06-15 10:50:57,L0760,何丽
SO202606150027,2,SKU0241,3,2026-06-15 09:47:11,2026-06-15 10:17:49,2026-06-15 10:18:48,2026-06-15 10:19:51,2026-06-15 10:59:36,L0112,孙桂英
SO202606150027,3,SKU0206,1,2026-06-15 09:47:18,2026-06-15 10:06:22,2026-06-15 10:08:04,2026-06-15 10:09:40,2026-06-15 10:15:34,L0760,田桂兰
SO202606150028,1,SKU0084,1,2026-06-15 09:51:25,2026-06-15 10:27:56,2026-06-15 10:29:16,2026-06-15 10:31:08,2026-06-15 10:53:01,L0736,万帅
SO202606150028,2,SKU0264,2,2026-06-15 09:51:06,2026-06-15 10:22:30,2026-06-15 10:23:58,2026-06-15 10:25:02,2026-06-15 10:47:32,L0592,刘艳
SO202606150029,1,SKU0146,3,2026-06-15 09:52:37,2026-06-15 10:29:49,2026-06-15 10:31:10,2026-06-15 10:32:20,2026-06-15 10:40:39,L0544,刘楠
SO202606150030,1,SKU0332,1,2026-06-15 09:52:07,2026-06-15 10:06:15,2026-06-15 10:07:58,2026-06-15 10:09:04,2026-06-15 10:35:03,L0759,樊桂芳
SO202606150030,2,SKU0206,3,2026-06-15 09:52:28,2026-06-15 10:15:30,2026-06-15 10:17:23,2026-06-15 10:18:50,2026-06-15 10:51:43,L0760,梁波
SO202606150031,1,SKU0033,1,2026-06-15 09:54:17,2026-06-15 10:31:14,2026-06-15 10:32:58,2026-06-15 10:34:17,2026-06-15 11:06:07,L0797,樊桂芳
SO202606150031,2,SKU0163,2,2026-06-15 09:54:12,2026-06-15 10:20:37,2026-06-15 10:21:52,2026-06-15 10:22:38,2026-06-15 10:59:42,L0585,魏斌
SO202606150032,1,SKU0152,5,2026-06-15 09:55:25,2026-06-15 10:23:49,2026-06-15 10:24:20,2026-06-15 10:25:20,2026-06-15 10:43:55,L0126,田桂兰
SO202606150033,1,SKU0488,4,2026-06-15 09:58:08,2026-06-15 10:10:38,2026-06-15 10:11:37,2026-06-15 10:12:46,2026-06-15 10:54:48,L0191,李辉
SO202606150033,2,SKU0484,4,2026-06-15 09:58:58,2026-06-15 10:40:19,2026-06-15 10:40:50,2026-06-15 10:42:12,2026-06-15 11:26:43,L0090,阎玉梅
SO202606150034,1,SKU0425,2,2026-06-15 09:59:18,2026-06-15 10:36:16,2026-06-15 10:37:08,2026-06-15 10:38:52,2026-06-15 10:55:11,L0219,张瑜
SO202606150035,1,SKU0076,5,2026-06-15 10:02:50,2026-06-15 10:31:06,2026-06-15 10:32:48,2026-06-15 10:33:37,2026-06-15 11:14:18,L0680,黄成
SO202606150035,2,SKU0145,2,2026-06-15 10:02:40,2026-06-15 10:37:40,2026-06-15 10:39:34,2026-06-15 10:40:28,2026-06-15 11:07:31,L0800,唐海燕
SO202606150036,1,SKU0145,4,2026-06-15 10:03:09,2026-06-15 10:26:43,2026-06-15 10:28:32,2026-06-15 10:29:07,2026-06-15 10:59:57,L0800,刘艳
SO202606150036,2,SKU0259,5,2026-06-15 10:03:03,2026-06-15 10:26:39,2026-06-15 10:27:53,2026-06-15 10:28:39,2026-06-15 11:13:14,L0695,梁波
SO202606150037,1,SKU0206,1,2026-06-15 10:03:22,2026-06-15 10:22:28,2026-06-15 10:24:12,2026-06-15 10:25:11,2026-06-15 10:38:50,L0760,叶华
SO202606150038,1,SKU0366,5,2026-06-15 10:04:59,2026-06-15 10:22:15,2026-06-15 10:23:10,2026-06-15 10:24:03,2026-06-15 11:04:10,L0064,樊桂芳
SO202606150039,1,SKU0163,4,2026-06-15 10:06:32,2026-06-15 10:26:08,2026-06-15 10:27:32,2026-06-15 10:29:01,2026-06-15 10:57:35,L0585,姜琳
SO202606150039,2,SKU0351,5,2026-06-15 10:06:11,2026-06-15 10:32:43,2026-06-15 10:34:07,2026-06-15 10:35:36,2026-06-15 11:14:17,L0549,李辉
SO202606150040,1,SKU0145,3,2026-06-15 10:09:02,2026-06-15 10:43:52,2026-06-15 10:45:38,2026-06-15 10:46:47,2026-06-15 11:26:00,L0800,孙桂英
SO202606150041,1,SKU0033,5,2026-06-15 10:14:39,2026-06-15 10:26:11,2026-06-15 10:28:03,2026-06-15 10:28:54,2026-06-15 10:37:30,L0797,李辉
SO202606150042,1,SKU0065,1,2026-06-15 10:18:27,2026-06-15 10:43:49,2026-06-15 10:44:45,2026-06-15 10:45:47,2026-06-15 11:07:26,L0721,张瑜
SO202606150042,2,SKU0398,1,2026-06-15 10:18:40,2026-06-15 10:42:21,2026-06-15 10:43:49,2026-06-15 10:44:36,2026-06-15 11:13:45,L0595,刘楠
SO202606150043,1,SKU0206,1,2026-06-15 10:24:09,2026-06-15 10:51:17,2026-06-15 10:53:08,2026-06-15 10:54:05,2026-06-15 11:00:37,L0760,刘艳
SO202606150043,2,SKU0040,5,2026-06-15 10:24:36,2026-06-15 10:56:35,2026-06-15 10:57:39,2026-06-15 10:59:33,2026-06-15 11:10:14,L0534,樊桂芳
SO202606150043,3,SKU0033,4,2026-06-15 10:24:51,2026-06-15 10:54:51,2026-06-15 10:56:42,2026-06-15 10:57:54,2026-06-15 11:22:30,L0797,李辉
SO202606150044,1,SKU0287,2,2026-06-15 10:25:25,2026-06-15 10:39:11,2026-06-15 10:40:38,2026-06-15 10:41:57,2026-06-15 11:05:32,L0479,万帅
SO202606150045,1,SKU0077,4,2026-06-15 10:32:31,2026-06-15 10:54:20,2026-06-15 10:55:21,2026-06-15 10:56:44,2026-06-15 11:28:52,L0524,黄利
